ASV_numbers,phylum,class,order,family,genus,species
ASV_45450,Chloroflexi,Anaerolineae,RBG-13-54-9,NA,NA,NA
ASV_45451,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_45452,NA,NA,NA,NA,NA,NA
ASV_45453,NA,NA,NA,NA,NA,NA
ASV_45454,NA,NA,NA,NA,NA,NA
ASV_45455,NA,NA,NA,NA,NA,NA
ASV_45456,NA,NA,NA,NA,NA,NA
ASV_45457,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA
ASV_45458,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASV_45459,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45460,NA,NA,NA,NA,NA,NA
ASV_45461,NA,NA,NA,NA,NA,NA
ASV_45462,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,NA
ASV_45463,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA,NA
ASV_45464,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV_45465,NA,NA,NA,NA,NA,NA
ASV_45466,NA,NA,NA,NA,NA,NA
ASV_45467,NA,NA,NA,NA,NA,NA
ASV_45468,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,NA
ASV_45469,NA,NA,NA,NA,NA,NA
ASV_45470,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV_45471,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA
ASV_45472,NA,NA,NA,NA,NA,NA
ASV_45473,NA,NA,NA,NA,NA,NA
ASV_45474,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS 17,NA,NA
ASV_45475,NA,NA,NA,NA,NA,NA
ASV_45476,NA,NA,NA,NA,NA,NA
ASV_45477,NA,NA,NA,NA,NA,NA
ASV_45478,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45479,NA,NA,NA,NA,NA,NA
ASV_45480,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45481,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,NA
ASV_45482,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45483,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45484,Acidobacteriota,Blastocatellia,DS-100,NA,NA,NA
ASV_45485,NA,NA,NA,NA,NA,NA
ASV_45486,NA,NA,NA,NA,NA,NA
ASV_45487,NA,NA,NA,NA,NA,NA
ASV_45488,NA,NA,NA,NA,NA,NA
ASV_45489,NA,NA,NA,NA,NA,NA
ASV_45490,Bacteroidota,Bacteroidia,NA,NA,NA,NA
ASV_45491,NA,NA,NA,NA,NA,NA
ASV_45492,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_45493,NA,NA,NA,NA,NA,NA
ASV_45494,NA,NA,NA,NA,NA,NA
ASV_45495,NA,NA,NA,NA,NA,NA
ASV_45496,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV_45497,NA,NA,NA,NA,NA,NA
ASV_45498,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,NA
ASV_45499,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,NA
ASV_45500,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA,NA
ASV_45501,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_45502,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASV_45503,NA,NA,NA,NA,NA,NA
ASV_45504,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_45505,NA,NA,NA,NA,NA,NA
ASV_45506,NA,NA,NA,NA,NA,NA
ASV_45507,NA,NA,NA,NA,NA,NA
ASV_45508,NA,NA,NA,NA,NA,NA
ASV_45509,NA,NA,NA,NA,NA,NA
ASV_45510,NA,NA,NA,NA,NA,NA
ASV_45511,NA,NA,NA,NA,NA,NA
ASV_45512,NA,NA,NA,NA,NA,NA
ASV_45513,NA,NA,NA,NA,NA,NA
ASV_45514,NA,NA,NA,NA,NA,NA
ASV_45515,NA,NA,NA,NA,NA,NA
ASV_45516,NA,NA,NA,NA,NA,NA
ASV_45517,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,NA,NA,NA
ASV_45518,NA,NA,NA,NA,NA,NA
ASV_45519,NA,NA,NA,NA,NA,NA
ASV_45520,NA,NA,NA,NA,NA,NA
ASV_45521,NA,NA,NA,NA,NA,NA
ASV_45522,Acidobacteriota,NA,NA,NA,NA,NA
ASV_45523,NA,NA,NA,NA,NA,NA
ASV_45524,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
ASV_45525,NA,NA,NA,NA,NA,NA
ASV_45526,NA,NA,NA,NA,NA,NA
ASV_45527,Actinobacteriota,Actinobacteria,NA,NA,NA,NA
ASV_45528,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV_45529,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA,NA
ASV_45530,NA,NA,NA,NA,NA,NA
ASV_45531,NA,NA,NA,NA,NA,NA
ASV_45532,NA,NA,NA,NA,NA,NA
ASV_45533,NA,NA,NA,NA,NA,NA
ASV_45534,NA,NA,NA,NA,NA,NA
ASV_45535,Patescibacteria,Gracilibacteria,Candidatus Peribacteria,NA,NA,NA
ASV_45536,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
ASV_45537,NA,NA,NA,NA,NA,NA
ASV_45538,NA,NA,NA,NA,NA,NA
ASV_45539,NA,NA,NA,NA,NA,NA
ASV_45540,NA,NA,NA,NA,NA,NA
ASV_45541,NA,NA,NA,NA,NA,NA
ASV_45542,NA,NA,NA,NA,NA,NA
ASV_45543,NA,NA,NA,NA,NA,NA
ASV_45544,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_45545,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA
ASV_45546,NA,NA,NA,NA,NA,NA
ASV_45547,NA,NA,NA,NA,NA,NA
ASV_45548,NA,NA,NA,NA,NA,NA
ASV_45549,NA,NA,NA,NA,NA,NA
ASV_45550,NA,NA,NA,NA,NA,NA
ASV_45551,NA,NA,NA,NA,NA,NA
ASV_45552,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV_45553,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV_45554,NA,NA,NA,NA,NA,NA
ASV_45555,NA,NA,NA,NA,NA,NA
ASV_45556,NA,NA,NA,NA,NA,NA
ASV_45557,NA,NA,NA,NA,NA,NA
ASV_45558,NA,NA,NA,NA,NA,NA
ASV_45559,NA,NA,NA,NA,NA,NA
ASV_45560,NA,NA,NA,NA,NA,NA
ASV_45561,NA,NA,NA,NA,NA,NA
ASV_45562,NA,NA,NA,NA,NA,NA
ASV_45563,NA,NA,NA,NA,NA,NA
ASV_45564,NA,NA,NA,NA,NA,NA
ASV_45565,NA,NA,NA,NA,NA,NA
ASV_45566,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
ASV_45567,Acidobacteriota,Acidobacteriae,Subgroup 2,NA,NA,NA
ASV_45568,NA,NA,NA,NA,NA,NA
ASV_45569,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASV_45570,NA,NA,NA,NA,NA,NA
ASV_45571,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45572,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
ASV_45573,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
ASV_45574,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
ASV_45575,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45576,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45577,NA,NA,NA,NA,NA,NA
ASV_45578,NA,NA,NA,NA,NA,NA
ASV_45579,NA,NA,NA,NA,NA,NA
ASV_45580,NA,NA,NA,NA,NA,NA
ASV_45581,Firmicutes,Bacilli,Bacillales,NA,NA,NA
ASV_45582,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA
ASV_45583,NA,NA,NA,NA,NA,NA
ASV_45584,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA
ASV_45585,NA,NA,NA,NA,NA,NA
ASV_45586,NA,NA,NA,NA,NA,NA
ASV_45587,Patescibacteria,Parcubacteria,Candidatus Nomurabacteria,NA,NA,NA
ASV_45588,NA,NA,NA,NA,NA,NA
ASV_45589,NA,NA,NA,NA,NA,NA
ASV_45590,NA,NA,NA,NA,NA,NA
ASV_45591,Planctomycetota,Planctomycetes,NA,NA,NA,NA
ASV_45592,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_45593,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASV_45594,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,NA,NA,NA
ASV_45595,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_45596,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA,NA
ASV_45597,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV_45598,NA,NA,NA,NA,NA,NA
ASV_45599,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
ASV_45600,NA,NA,NA,NA,NA,NA
ASV_45601,NA,NA,NA,NA,NA,NA
ASV_45602,Proteobacteria,Gammaproteobacteria,KF-JG30-C25,NA,NA,NA
ASV_45603,Proteobacteria,NA,NA,NA,NA,NA
ASV_45604,Myxococcota,Polyangia,Polyangiales,NA,NA,NA
ASV_45605,NA,NA,NA,NA,NA,NA
ASV_45606,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA,NA
ASV_45607,NA,NA,NA,NA,NA,NA
ASV_45608,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,NA,NA
ASV_45609,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASV_45610,NA,NA,NA,NA,NA,NA
ASV_45611,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,NA,NA
ASV_45612,NA,NA,NA,NA,NA,NA
ASV_45613,NA,NA,NA,NA,NA,NA
ASV_45614,NA,NA,NA,NA,NA,NA
ASV_45615,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45616,NA,NA,NA,NA,NA,NA
ASV_45617,NA,NA,NA,NA,NA,NA
ASV_45618,NA,NA,NA,NA,NA,NA
ASV_45619,Planctomycetota,BD7-11,NA,NA,NA,NA
ASV_45620,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA,NA
ASV_45621,NA,NA,NA,NA,NA,NA
ASV_45622,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV_45623,NA,NA,NA,NA,NA,NA
ASV_45624,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA,NA
ASV_45625,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA,NA
ASV_45626,NA,NA,NA,NA,NA,NA
ASV_45627,NA,NA,NA,NA,NA,NA
ASV_45628,Planctomycetota,Planctomycetes,NA,NA,NA,NA
ASV_45629,NA,NA,NA,NA,NA,NA
ASV_45630,Chloroflexi,TK10,NA,NA,NA,NA
ASV_45631,NA,NA,NA,NA,NA,NA
ASV_45632,NA,NA,NA,NA,NA,NA
ASV_45633,NA,NA,NA,NA,NA,NA
ASV_45634,Patescibacteria,Microgenomatia,Candidatus Pacebacteria,NA,NA,NA
ASV_45635,NA,NA,NA,NA,NA,NA
ASV_45636,NA,NA,NA,NA,NA,NA
ASV_45637,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV_45638,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45639,NA,NA,NA,NA,NA,NA
ASV_45640,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV_45641,NA,NA,NA,NA,NA,NA
ASV_45642,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,NA,NA,NA
ASV_45643,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,NA
ASV_45644,NA,NA,NA,NA,NA,NA
ASV_45645,NA,NA,NA,NA,NA,NA
ASV_45646,Actinobacteriota,NA,NA,NA,NA,NA
ASV_45647,NA,NA,NA,NA,NA,NA
ASV_45648,NA,NA,NA,NA,NA,NA
ASV_45649,Proteobacteria,Gammaproteobacteria,JG36-TzT-191,NA,NA,NA
ASV_45650,NA,NA,NA,NA,NA,NA
ASV_45651,NA,NA,NA,NA,NA,NA
ASV_45652,NA,NA,NA,NA,NA,NA
ASV_45653,NA,NA,NA,NA,NA,NA
ASV_45654,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodomicrobiaceae,Rhodomicrobium,NA
ASV_45655,NA,NA,NA,NA,NA,NA
ASV_45656,NA,NA,NA,NA,NA,NA
ASV_45657,Actinobacteriota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
ASV_45658,NA,NA,NA,NA,NA,NA
ASV_45659,NA,NA,NA,NA,NA,NA
ASV_45660,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45661,NA,NA,NA,NA,NA,NA
ASV_45662,NA,NA,NA,NA,NA,NA
ASV_45663,NA,NA,NA,NA,NA,NA
ASV_45664,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Fonticella,NA
ASV_45665,NA,NA,NA,NA,NA,NA
ASV_45666,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45667,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
ASV_45668,NA,NA,NA,NA,NA,NA
ASV_45669,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45670,NA,NA,NA,NA,NA,NA
ASV_45671,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA,NA
ASV_45672,NA,NA,NA,NA,NA,NA
ASV_45673,NA,NA,NA,NA,NA,NA
ASV_45674,Actinobacteriota,Actinobacteria,Corynebacteriales,NA,NA,NA
ASV_45675,Patescibacteria,Parcubacteria,Candidatus Kaiserbacteria,NA,NA,NA
ASV_45676,NA,NA,NA,NA,NA,NA
ASV_45677,NA,NA,NA,NA,NA,NA
ASV_45678,NA,NA,NA,NA,NA,NA
ASV_45679,NA,NA,NA,NA,NA,NA
ASV_45680,NA,NA,NA,NA,NA,NA
ASV_45681,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV_45682,NA,NA,NA,NA,NA,NA
ASV_45683,NA,NA,NA,NA,NA,NA
ASV_45684,NA,NA,NA,NA,NA,NA
ASV_45685,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,NA
ASV_45686,NA,NA,NA,NA,NA,NA
ASV_45687,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA,NA
ASV_45688,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV_45689,NA,NA,NA,NA,NA,NA
ASV_45690,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA,NA
ASV_45691,NA,NA,NA,NA,NA,NA
ASV_45692,NA,NA,NA,NA,NA,NA
ASV_45693,NA,NA,NA,NA,NA,NA
ASV_45694,Actinobacteriota,Actinobacteria,Streptosporangiales,NA,NA,NA
ASV_45695,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_45696,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA
ASV_45697,NA,NA,NA,NA,NA,NA
ASV_45698,NA,NA,NA,NA,NA,NA
ASV_45699,NA,NA,NA,NA,NA,NA
ASV_45700,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA,NA
ASV_45701,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
ASV_45702,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_45703,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_45704,Bacteroidota,Bacteroidia,Cytophagales,NA,NA,NA
ASV_45705,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA
ASV_45706,NA,NA,NA,NA,NA,NA
ASV_45707,NA,NA,NA,NA,NA,NA
ASV_45708,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV_45709,NA,NA,NA,NA,NA,NA
ASV_45710,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA
ASV_45711,NA,NA,NA,NA,NA,NA
ASV_45712,NA,NA,NA,NA,NA,NA
ASV_45713,NA,NA,NA,NA,NA,NA
ASV_45714,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,NA
ASV_45715,NA,NA,NA,NA,NA,NA
ASV_45716,NA,NA,NA,NA,NA,NA
ASV_45717,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_45718,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
ASV_45719,NA,NA,NA,NA,NA,NA
ASV_45720,NA,NA,NA,NA,NA,NA
ASV_45721,NA,NA,NA,NA,NA,NA
ASV_45722,NA,NA,NA,NA,NA,NA
ASV_45723,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45724,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASV_45725,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45726,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45727,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV_45728,NA,NA,NA,NA,NA,NA
ASV_45729,NA,NA,NA,NA,NA,NA
ASV_45730,NA,NA,NA,NA,NA,NA
ASV_45731,NA,NA,NA,NA,NA,NA
ASV_45732,NA,NA,NA,NA,NA,NA
ASV_45733,NA,NA,NA,NA,NA,NA
ASV_45734,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,NA,NA
ASV_45735,NA,NA,NA,NA,NA,NA
ASV_45736,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA
ASV_45737,Verrucomicrobiota,Chlamydiae,Chlamydiales,NA,NA,NA
ASV_45738,NA,NA,NA,NA,NA,NA
ASV_45739,Patescibacteria,Parcubacteria,NA,NA,NA,NA
ASV_45740,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV_45741,NA,NA,NA,NA,NA,NA
ASV_45742,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45743,NA,NA,NA,NA,NA,NA
ASV_45744,Patescibacteria,Parcubacteria,Candidatus Campbellbacteria,NA,NA,NA
ASV_45745,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_45746,NA,NA,NA,NA,NA,NA
ASV_45747,NA,NA,NA,NA,NA,NA
ASV_45748,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_45749,NA,NA,NA,NA,NA,NA
ASV_45750,NA,NA,NA,NA,NA,NA
ASV_45751,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_45752,NA,NA,NA,NA,NA,NA
ASV_45753,NA,NA,NA,NA,NA,NA
ASV_45754,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV_45755,NA,NA,NA,NA,NA,NA
ASV_45756,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA
ASV_45757,NA,NA,NA,NA,NA,NA
ASV_45758,NA,NA,NA,NA,NA,NA
ASV_45759,NA,NA,NA,NA,NA,NA
ASV_45760,NA,NA,NA,NA,NA,NA
ASV_45761,NA,NA,NA,NA,NA,NA
ASV_45762,NA,NA,NA,NA,NA,NA
ASV_45763,Acidobacteriota,NA,NA,NA,NA,NA
ASV_45764,NA,NA,NA,NA,NA,NA
ASV_45765,Acidobacteriota,NA,NA,NA,NA,NA
ASV_45766,NA,NA,NA,NA,NA,NA
ASV_45767,NA,NA,NA,NA,NA,NA
ASV_45768,NA,NA,NA,NA,NA,NA
ASV_45769,Acidobacteriota,Vicinamibacteria,NA,NA,NA,NA
ASV_45770,NA,NA,NA,NA,NA,NA
ASV_45771,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45772,NA,NA,NA,NA,NA,NA
ASV_45773,NA,NA,NA,NA,NA,NA
ASV_45774,Acidobacteriota,Blastocatellia,DS-100,NA,NA,NA
ASV_45775,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45776,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45777,NA,NA,NA,NA,NA,NA
ASV_45778,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45779,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45780,NA,NA,NA,NA,NA,NA
ASV_45781,NA,NA,NA,NA,NA,NA
ASV_45782,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
ASV_45783,NA,NA,NA,NA,NA,NA
ASV_45784,NA,NA,NA,NA,NA,NA
ASV_45785,Actinobacteriota,Actinobacteria,NA,NA,NA,NA
ASV_45786,NA,NA,NA,NA,NA,NA
ASV_45787,NA,NA,NA,NA,NA,NA
ASV_45788,Planctomycetota,NA,NA,NA,NA,NA
ASV_45789,NA,NA,NA,NA,NA,NA
ASV_45790,NA,NA,NA,NA,NA,NA
ASV_45791,NA,NA,NA,NA,NA,NA
ASV_45792,NA,NA,NA,NA,NA,NA
ASV_45793,NA,NA,NA,NA,NA,NA
ASV_45794,NA,NA,NA,NA,NA,NA
ASV_45795,NA,NA,NA,NA,NA,NA
ASV_45796,NA,NA,NA,NA,NA,NA
ASV_45797,NA,NA,NA,NA,NA,NA
ASV_45798,NA,NA,NA,NA,NA,NA
ASV_45799,NA,NA,NA,NA,NA,NA
ASV_45800,NA,NA,NA,NA,NA,NA
ASV_45801,Patescibacteria,Parcubacteria,Candidatus Nomurabacteria,NA,NA,NA
ASV_45802,NA,NA,NA,NA,NA,NA
ASV_45803,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV_45804,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
ASV_45805,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
ASV_45806,NA,NA,NA,NA,NA,NA
ASV_45807,NA,NA,NA,NA,NA,NA
ASV_45808,NA,NA,NA,NA,NA,NA
ASV_45809,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,NA
ASV_45810,NA,NA,NA,NA,NA,NA
ASV_45811,NA,NA,NA,NA,NA,NA
ASV_45812,Planctomycetota,vadinHA49,NA,NA,NA,NA
ASV_45813,NA,NA,NA,NA,NA,NA
ASV_45814,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Occallatibacter,NA
ASV_45815,NA,NA,NA,NA,NA,NA
ASV_45816,NA,NA,NA,NA,NA,NA
ASV_45817,NA,NA,NA,NA,NA,NA
ASV_45818,NA,NA,NA,NA,NA,NA
ASV_45819,NA,NA,NA,NA,NA,NA
ASV_45820,NA,NA,NA,NA,NA,NA
ASV_45821,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_45822,Proteobacteria,NA,NA,NA,NA,NA
ASV_45823,NA,NA,NA,NA,NA,NA
ASV_45824,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13,NA
ASV_45825,NA,NA,NA,NA,NA,NA
ASV_45826,NA,NA,NA,NA,NA,NA
ASV_45827,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_45828,NA,NA,NA,NA,NA,NA
ASV_45829,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV_45830,Chloroflexi,OLB14,NA,NA,NA,NA
ASV_45831,NA,NA,NA,NA,NA,NA
ASV_45832,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,NA
ASV_45833,NA,NA,NA,NA,NA,NA
ASV_45834,NA,NA,NA,NA,NA,NA
ASV_45835,NA,NA,NA,NA,NA,NA
ASV_45836,NA,NA,NA,NA,NA,NA
ASV_45837,NA,NA,NA,NA,NA,NA
ASV_45838,NA,NA,NA,NA,NA,NA
ASV_45839,NA,NA,NA,NA,NA,NA
ASV_45840,NA,NA,NA,NA,NA,NA
ASV_45841,NA,NA,NA,NA,NA,NA
ASV_45842,NA,NA,NA,NA,NA,NA
ASV_45843,NA,NA,NA,NA,NA,NA
ASV_45844,NA,NA,NA,NA,NA,NA
ASV_45845,NA,NA,NA,NA,NA,NA
ASV_45846,NA,NA,NA,NA,NA,NA
ASV_45847,NA,NA,NA,NA,NA,NA
ASV_45848,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45849,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45850,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45851,NA,NA,NA,NA,NA,NA
ASV_45852,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV_45853,NA,NA,NA,NA,NA,NA
ASV_45854,NA,NA,NA,NA,NA,NA
ASV_45855,NA,NA,NA,NA,NA,NA
ASV_45856,NA,NA,NA,NA,NA,NA
ASV_45857,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_45858,NA,NA,NA,NA,NA,NA
ASV_45859,NA,NA,NA,NA,NA,NA
ASV_45860,NA,NA,NA,NA,NA,NA
ASV_45861,NA,NA,NA,NA,NA,NA
ASV_45862,NA,NA,NA,NA,NA,NA
ASV_45863,NA,NA,NA,NA,NA,NA
ASV_45864,NA,NA,NA,NA,NA,NA
ASV_45865,Patescibacteria,Microgenomatia,Candidatus Pacebacteria,NA,NA,NA
